Order_ID,Date,Month,Year,Customer_ID,Product_ID,Region_ID,Sales,Profit,Product_Name,Category,Sub_Category,Customer_Name,Segment,Region_Name
O0466,2023-10-14,10,2023,C178,P028,R3,3395.98,502.39,Headphones,Accessories,Audio,Aarav,Corporate,East
O0467,2024-02-15,2,2024,C009,P056,R2,4725.09,1215.58,Laptop,Technology,Computers,Isha,Corporate,South
O0468,2024-05-26,5,2024,C136,P077,R1,4377.19,1190.11,Tablet,Technology,Tablets,Isha,Consumer,North
O0469,2023-10-17,10,2023,C031,P058,R2,1694.36,364.55,Monitor,Technology,Displays,Aditya,Consumer,South
O0470,2023-02-23,2,2023,C166,P039,R2,4361.68,798.24,Laptop,Technology,Computers,Isha,Consumer,South
O0471,2023-12-31,12,2023,C170,P027,R1,4475.54,254.49,Laptop,Technology,Computers,Vivaan,Home Office,North
O0472,2023-09-17,9,2023,C016,P037,R2,3314.08,672.05,Keyboard,Accessories,Input Devices,Ananya,Consumer,South
O0473,2023-06-27,6,2023,C095,P035,R1,2469.12,603.0,Keyboard,Accessories,Input Devices,Aarav,Home Office,North
O0474,2024-06-19,6,2024,C199,P017,R2,2013.47,232.93,Laptop,Technology,Computers,Vivaan,Home Office,South
O0475,2024-07-20,7,2024,C034,P080,R4,4921.14,958.45,Headphones,Accessories,Audio,Isha,Consumer,West
O0476,2024-02-01,2,2024,C180,P047,R4,454.35,75.14,Tablet,Technology,Tablets,Ananya,Home Office,West
O0477,2023-07-19,7,2023,C154,P055,R2,4878.96,510.74,Phone,Technology,Mobiles,Rohan,Corporate,South
O0478,2024-08-08,8,2024,C002,P096,R1,4849.53,1221.85,Headphones,Accessories,Audio,Rohan,Consumer,North
O0479,2023-09-13,9,2023,C019,P028,R4,240.88,33.44,Monitor,Technology,Displays,Vivaan,Corporate,West
O0480,2024-01-18,1,2024,C050,P091,R1,4944.72,678.39,Headphones,Accessories,Audio,Ananya,Corporate,North
O0481,2024-06-10,6,2024,C055,P009,R2,1816.99,414.04,Phone,Technology,Mobiles,Isha,Corporate,South
O0482,2023-02-19,2,2023,C152,P036,R1,217.03,23.38,Headphones,Accessories,Audio,Aditya,Consumer,North
O0483,2024-04-20,4,2024,C113,P066,R4,3918.26,1094.35,Laptop,Technology,Computers,Rohan,Corporate,West
O0484,2024-07-05,7,2024,C132,P071,R2,1919.5,152.36,Laptop,Technology,Computers,Vivaan,Consumer,South
O0485,2023-02-26,2,2023,C141,P076,R3,1956.15,503.12,Phone,Technology,Mobiles,Meera,Corporate,East
O0486,2023-11-19,11,2023,C190,P016,R2,699.76,180.44,Monitor,Technology,Displays,Diya,Home Office,South
O0487,2023-02-07,2,2023,C021,P037,R2,3674.63,965.36,Phone,Technology,Mobiles,Meera,Home Office,South
O0488,2024-06-04,6,2024,C119,P053,R2,4825.23,1172.99,Monitor,Technology,Displays,Vivaan,Corporate,South
O0489,2024-12-19,12,2024,C165,P016,R1,3497.12,454.31,Laptop,Technology,Computers,Meera,Corporate,North
O0490,2024-12-16,12,2024,C111,P068,R3,3453.82,731.23,Laptop,Technology,Computers,Rohan,Corporate,East
O0491,2024-08-26,8,2024,C011,P099,R2,3165.82,424.45,Monitor,Technology,Displays,Rohan,Consumer,South
O0492,2024-09-12,9,2024,C141,P051,R1,2877.79,840.27,Phone,Technology,Mobiles,Ananya,Home Office,North
O0493,2024-04-23,4,2024,C108,P018,R3,1099.54,263.87,Phone,Technology,Mobiles,Vivaan,Consumer,East
O0494,2024-05-12,5,2024,C159,P059,R1,511.11,151.53,Tablet,Technology,Tablets,Isha,Corporate,North
O0495,2023-01-08,1,2023,C125,P022,R1,875.21,135.06,Headphones,Accessories,Audio,Vivaan,Consumer,North
O0496,2024-05-22,5,2024,C024,P082,R4,1508.91,153.98,Phone,Technology,Mobiles,Rohan,Consumer,West
O0497,2024-08-13,8,2024,C146,P058,R4,1898.8,414.25,Laptop,Technology,Computers,Diya,Consumer,West
O0498,2023-04-14,4,2023,C089,P012,R4,4870.8,578.46,Laptop,Technology,Computers,Vivaan,Corporate,West
O0499,2023-07-29,7,2023,C069,P047,R4,3830.74,1068.56,Headphones,Accessories,Audio,Vivaan,Consumer,West
O0500,2023-09-14,9,2023,C192,P046,R2,1624.05,336.65,Tablet,Technology,Tablets,Diya,Corporate,South
O0501,2024-08-08,8,2024,C098,P057,R4,4573.49,592.47,Laptop,Technology,Computers,Diya,Consumer,West
O0502,2024-03-18,3,2024,C150,P006,R3,4013.96,810.97,Phone,Technology,Mobiles,Aarav,Consumer,East
O0503,2024-11-23,11,2024,C049,P014,R4,2951.12,867.13,Laptop,Technology,Computers,Aditya,Consumer,West
O0504,2024-07-26,7,2024,C019,P042,R3,2643.01,215.07,Keyboard,Accessories,Input Devices,Aditya,Corporate,East
O0505,2024-05-27,5,2024,C128,P089,R4,4669.92,309.24,Tablet,Technology,Tablets,Aarav,Consumer,West
O0506,2024-06-30,6,2024,C163,P007,R2,1727.21,223.02,Headphones,Accessories,Audio,Diya,Corporate,South
O0507,2024-10-18,10,2024,C105,P063,R1,1277.79,82.61,Monitor,Technology,Displays,Ananya,Corporate,North
O0508,2023-01-06,1,2023,C137,P060,R2,1818.77,412.44,Phone,Technology,Mobiles,Vivaan,Consumer,South
O0509,2023-12-18,12,2023,C172,P095,R3,4639.42,1111.83,Headphones,Accessories,Audio,Ananya,Consumer,East
O0510,2024-02-14,2,2024,C155,P085,R4,3209.87,661.85,Monitor,Technology,Displays,Aditya,Home Office,West
O0511,2023-12-24,12,2023,C181,P066,R1,3710.95,472.04,Headphones,Accessories,Audio,Aditya,Corporate,North
O0512,2024-04-12,4,2024,C036,P100,R4,4853.86,484.88,Phone,Technology,Mobiles,Ananya,Corporate,West
O0513,2024-05-20,5,2024,C176,P073,R3,156.98,31.16,Phone,Technology,Mobiles,Meera,Corporate,East
O0514,2024-05-11,5,2024,C107,P025,R3,2259.98,538.85,Headphones,Accessories,Audio,Vivaan,Consumer,East
O0515,2024-09-26,9,2024,C112,P062,R3,252.71,19.9,Phone,Technology,Mobiles,Diya,Corporate,East
O0516,2023-04-11,4,2023,C126,P037,R3,3143.29,647.11,Laptop,Technology,Computers,Ananya,Home Office,East
O0517,2023-11-11,11,2023,C198,P090,R2,3955.83,560.52,Phone,Technology,Mobiles,Aditya,Home Office,South
O0518,2024-10-04,10,2024,C171,P004,R1,2299.4,623.18,Headphones,Accessories,Audio,Ananya,Consumer,North
O0519,2024-10-19,10,2024,C097,P098,R1,4549.97,745.48,Tablet,Technology,Tablets,Rohan,Corporate,North
O0520,2024-03-19,3,2024,C195,P073,R3,3692.55,851.53,Keyboard,Accessories,Input Devices,Aditya,Home Office,East
O0521,2023-01-30,1,2023,C123,P085,R2,180.21,17.33,Tablet,Technology,Tablets,Aarav,Consumer,South
O0522,2023-10-04,10,2023,C167,P019,R2,889.39,85.24,Headphones,Accessories,Audio,Isha,Consumer,South
O0523,2024-12-26,12,2024,C128,P010,R2,4968.76,818.1,Headphones,Accessories,Audio,Rohan,Home Office,South
O0524,2024-09-13,9,2024,C024,P019,R3,3852.36,1105.89,Tablet,Technology,Tablets,Rohan,Consumer,East
O0525,2023-11-22,11,2023,C076,P015,R4,517.58,57.63,Phone,Technology,Mobiles,Isha,Home Office,West
O0526,2024-10-01,10,2024,C077,P077,R2,3015.03,297.77,Tablet,Technology,Tablets,Rohan,Home Office,South
O0527,2023-05-16,5,2023,C046,P015,R2,3627.97,776.47,Laptop,Technology,Computers,Rohan,Consumer,South
O0528,2024-06-15,6,2024,C090,P057,R2,2262.3,625.69,Phone,Technology,Mobiles,Ananya,Consumer,South
O0529,2023-04-30,4,2023,C005,P054,R1,2735.27,668.47,Laptop,Technology,Computers,Diya,Consumer,North
O0530,2024-05-21,5,2024,C022,P004,R3,2027.7,192.11,Phone,Technology,Mobiles,Aditya,Corporate,East
O0531,2023-04-10,4,2023,C186,P069,R3,280.12,40.08,Monitor,Technology,Displays,Ananya,Corporate,East
O0532,2023-12-30,12,2023,C020,P060,R2,3046.76,386.04,Phone,Technology,Mobiles,Aarav,Home Office,South
O0533,2023-01-14,1,2023,C064,P023,R3,999.44,176.8,Keyboard,Accessories,Input Devices,Ananya,Consumer,East
O0534,2023-05-28,5,2023,C101,P055,R1,4518.84,670.23,Laptop,Technology,Computers,Isha,Consumer,North
O0535,2024-05-04,5,2024,C198,P073,R4,4363.28,1009.05,Monitor,Technology,Displays,Ananya,Corporate,West
O0536,2023-03-11,3,2023,C052,P061,R1,4121.07,434.1,Tablet,Technology,Tablets,Isha,Consumer,North
O0537,2024-10-02,10,2024,C167,P008,R1,4238.1,273.86,Keyboard,Accessories,Input Devices,Aditya,Home Office,North
O0538,2023-01-15,1,2023,C080,P057,R4,1617.18,175.15,Tablet,Technology,Tablets,Meera,Corporate,West
O0539,2023-08-27,8,2023,C045,P077,R3,2655.52,710.33,Headphones,Accessories,Audio,Vivaan,Consumer,East
O0540,2023-07-26,7,2023,C111,P019,R3,1909.16,500.6,Keyboard,Accessories,Input Devices,Ananya,Consumer,East
O0541,2024-01-06,1,2024,C055,P054,R3,2525.84,377.35,Tablet,Technology,Tablets,Aditya,Consumer,East
O0542,2024-06-12,6,2024,C052,P069,R2,3495.17,446.15,Phone,Technology,Mobiles,Meera,Corporate,South
O0543,2024-02-01,2,2024,C160,P054,R2,1564.57,99.0,Tablet,Technology,Tablets,Diya,Home Office,South
O0544,2024-06-14,6,2024,C084,P023,R3,3920.31,480.08,Headphones,Accessories,Audio,Diya,Consumer,East
O0545,2024-01-05,1,2024,C094,P067,R3,4597.7,328.98,Tablet,Technology,Tablets,Rohan,Home Office,East
O0546,2023-01-04,1,2023,C061,P028,R4,4213.65,451.15,Phone,Technology,Mobiles,Diya,Home Office,West
O0547,2024-03-13,3,2024,C133,P012,R1,1950.43,385.96,Headphones,Accessories,Audio,Isha,Consumer,North
O0548,2024-02-21,2,2024,C062,P045,R1,1755.3,319.59,Laptop,Technology,Computers,Meera,Corporate,North
O0549,2024-10-08,10,2024,C003,P077,R2,586.7,31.55,Headphones,Accessories,Audio,Rohan,Home Office,South
O0550,2024-04-01,4,2024,C081,P018,R2,4330.5,983.54,Headphones,Accessories,Audio,Vivaan,Consumer,South
O0551,2023-10-14,10,2023,C042,P064,R4,2851.44,821.9,Keyboard,Accessories,Input Devices,Diya,Home Office,West
O0552,2023-04-25,4,2023,C102,P078,R3,1905.76,520.78,Keyboard,Accessories,Input Devices,Meera,Corporate,East
O0553,2023-09-07,9,2023,C146,P054,R1,2358.57,383.88,Headphones,Accessories,Audio,Ananya,Consumer,North
O0554,2024-09-16,9,2024,C199,P047,R2,4663.5,282.17,Keyboard,Accessories,Input Devices,Ananya,Corporate,South
O0555,2024-07-15,7,2024,C145,P081,R1,1024.61,164.37,Headphones,Accessories,Audio,Vivaan,Consumer,North
O0556,2023-11-04,11,2023,C182,P044,R4,2531.27,257.98,Phone,Technology,Mobiles,Vivaan,Consumer,West
O0557,2024-02-24,2,2024,C142,P044,R1,4730.68,1180.55,Keyboard,Accessories,Input Devices,Ananya,Corporate,North
O0558,2024-02-24,2,2024,C186,P030,R1,2679.01,423.27,Tablet,Technology,Tablets,Meera,Consumer,North
O0559,2023-10-16,10,2023,C163,P040,R3,531.47,121.55,Laptop,Technology,Computers,Isha,Consumer,East
O0560,2023-07-26,7,2023,C107,P001,R3,2806.05,749.11,Headphones,Accessories,Audio,Aditya,Home Office,East
O0561,2023-06-18,6,2023,C072,P026,R3,155.42,20.4,Laptop,Technology,Computers,Isha,Home Office,East
O0562,2024-09-24,9,2024,C063,P004,R2,3882.42,1050.22,Tablet,Technology,Tablets,Vivaan,Corporate,South
O0563,2023-09-17,9,2023,C057,P040,R4,3929.58,819.88,Tablet,Technology,Tablets,Aarav,Corporate,West
O0564,2024-07-15,7,2024,C186,P039,R2,1359.95,176.88,Tablet,Technology,Tablets,Aarav,Home Office,South
O0565,2023-11-02,11,2023,C075,P043,R1,2492.92,501.01,Laptop,Technology,Computers,Isha,Consumer,North
O0566,2023-06-04,6,2023,C075,P031,R1,4305.84,384.71,Tablet,Technology,Tablets,Meera,Home Office,North
O0567,2023-10-07,10,2023,C163,P067,R4,4218.1,1109.84,Monitor,Technology,Displays,Diya,Consumer,West
O0568,2024-01-22,1,2024,C160,P085,R3,3324.56,563.13,Keyboard,Accessories,Input Devices,Aditya,Consumer,East
O0569,2024-04-29,4,2024,C198,P060,R4,1089.94,296.46,Tablet,Technology,Tablets,Isha,Consumer,West
O0570,2023-02-05,2,2023,C194,P047,R3,3634.44,673.74,Tablet,Technology,Tablets,Meera,Consumer,East
O0571,2023-11-17,11,2023,C031,P090,R1,2879.75,503.83,Phone,Technology,Mobiles,Rohan,Corporate,North
O0572,2023-01-07,1,2023,C039,P095,R1,1810.81,123.33,Tablet,Technology,Tablets,Ananya,Home Office,North
O0573,2024-09-18,9,2024,C028,P023,R4,4742.83,599.43,Monitor,Technology,Displays,Vivaan,Home Office,West
O0574,2024-09-15,9,2024,C085,P039,R2,2532.28,430.02,Laptop,Technology,Computers,Diya,Home Office,South
O0575,2024-11-24,11,2024,C135,P017,R3,4894.46,1389.9,Keyboard,Accessories,Input Devices,Diya,Corporate,East
O0576,2023-09-26,9,2023,C195,P080,R3,104.05,11.86,Tablet,Technology,Tablets,Isha,Home Office,East
O0577,2023-08-08,8,2023,C161,P073,R4,1102.33,291.16,Monitor,Technology,Displays,Vivaan,Consumer,West
O0578,2024-04-26,4,2024,C087,P065,R3,4745.82,1068.54,Phone,Technology,Mobiles,Meera,Home Office,East
O0579,2023-06-16,6,2023,C108,P002,R1,364.89,67.12,Tablet,Technology,Tablets,Rohan,Corporate,North
O0580,2024-10-16,10,2024,C090,P015,R3,1220.9,305.26,Keyboard,Accessories,Input Devices,Meera,Home Office,East
O0581,2023-09-29,9,2023,C166,P057,R2,3181.59,435.36,Laptop,Technology,Computers,Rohan,Corporate,South
O0582,2023-12-15,12,2023,C115,P052,R3,1187.5,286.66,Headphones,Accessories,Audio,Aarav,Consumer,East
O0583,2023-12-15,12,2023,C034,P030,R1,3301.58,553.15,Laptop,Technology,Computers,Meera,Home Office,North
O0584,2024-12-18,12,2024,C191,P002,R2,1998.91,227.46,Phone,Technology,Mobiles,Rohan,Corporate,South
O0585,2023-03-05,3,2023,C064,P017,R2,2082.56,521.91,Keyboard,Accessories,Input Devices,Diya,Consumer,South
O0586,2023-07-31,7,2023,C059,P034,R2,854.26,58.53,Headphones,Accessories,Audio,Diya,Corporate,South
O0587,2023-01-02,1,2023,C019,P042,R1,148.01,20.88,Headphones,Accessories,Audio,Isha,Home Office,North
O0588,2024-09-19,9,2024,C066,P047,R2,564.8,71.83,Tablet,Technology,Tablets,Meera,Home Office,South
O0589,2023-11-02,11,2023,C050,P092,R3,2153.52,437.32,Tablet,Technology,Tablets,Aditya,Home Office,East
O0590,2024-04-23,4,2024,C017,P039,R2,3992.58,1100.79,Monitor,Technology,Displays,Isha,Corporate,South
O0591,2023-05-13,5,2023,C129,P024,R4,1426.81,263.51,Tablet,Technology,Tablets,Aditya,Consumer,West
O0592,2024-03-15,3,2024,C017,P081,R4,3591.7,672.92,Keyboard,Accessories,Input Devices,Isha,Consumer,West
O0593,2023-09-28,9,2023,C012,P062,R3,1319.43,209.8,Keyboard,Accessories,Input Devices,Vivaan,Home Office,East
O0594,2023-01-29,1,2023,C037,P026,R2,3835.07,924.52,Keyboard,Accessories,Input Devices,Aditya,Consumer,South
O0595,2024-03-01,3,2024,C088,P034,R3,1003.0,213.8,Monitor,Technology,Displays,Diya,Consumer,East
O0596,2024-08-25,8,2024,C080,P090,R1,106.81,26.82,Phone,Technology,Mobiles,Aarav,Corporate,North
O0597,2024-02-28,2,2024,C081,P100,R3,1321.68,131.18,Headphones,Accessories,Audio,Aarav,Consumer,East
O0598,2023-09-14,9,2023,C078,P044,R3,1557.5,422.89,Phone,Technology,Mobiles,Isha,Consumer,East
O0599,2023-12-30,12,2023,C190,P006,R1,2607.12,260.22,Laptop,Technology,Computers,Rohan,Consumer,North
O0600,2024-10-12,10,2024,C052,P074,R1,1016.35,249.37,Monitor,Technology,Displays,Aditya,Consumer,North
O0601,2024-07-26,7,2024,C006,P016,R1,1793.18,264.27,Headphones,Accessories,Audio,Rohan,Corporate,North
O0602,2023-09-13,9,2023,C121,P055,R3,3878.03,995.76,Keyboard,Accessories,Input Devices,Diya,Home Office,East
O0603,2024-12-08,12,2024,C094,P024,R4,3006.04,428.82,Laptop,Technology,Computers,Aarav,Home Office,West
O0604,2024-02-08,2,2024,C180,P052,R3,2798.89,511.02,Keyboard,Accessories,Input Devices,Isha,Consumer,East
O0605,2024-06-19,6,2024,C168,P092,R4,389.28,98.92,Tablet,Technology,Tablets,Aarav,Consumer,West
O0606,2023-12-06,12,2023,C139,P027,R3,2169.99,485.44,Monitor,Technology,Displays,Ananya,Corporate,East
O0607,2023-04-03,4,2023,C002,P020,R2,1368.82,336.37,Phone,Technology,Mobiles,Meera,Consumer,South
O0608,2024-05-19,5,2024,C059,P050,R2,636.9,102.61,Tablet,Technology,Tablets,Vivaan,Consumer,South
O0609,2023-03-23,3,2023,C029,P048,R4,1179.12,259.31,Keyboard,Accessories,Input Devices,Rohan,Corporate,West
O0610,2023-01-06,1,2023,C138,P081,R1,1666.85,399.02,Phone,Technology,Mobiles,Meera,Corporate,North
O0611,2024-03-15,3,2024,C083,P093,R3,943.49,68.58,Tablet,Technology,Tablets,Vivaan,Consumer,East
O0612,2024-09-20,9,2024,C028,P087,R3,2789.18,744.7,Monitor,Technology,Displays,Aditya,Consumer,East
O0613,2023-04-30,4,2023,C169,P048,R4,4666.78,705.9,Tablet,Technology,Tablets,Diya,Consumer,West
O0614,2024-11-18,11,2024,C021,P084,R2,3712.01,748.51,Headphones,Accessories,Audio,Meera,Corporate,South
O0615,2024-05-10,5,2024,C076,P098,R1,4379.89,368.75,Tablet,Technology,Tablets,Vivaan,Consumer,North
O0616,2024-03-25,3,2024,C161,P066,R1,1104.7,313.49,Keyboard,Accessories,Input Devices,Vivaan,Consumer,North
O0617,2024-06-19,6,2024,C076,P088,R3,3255.05,646.1,Phone,Technology,Mobiles,Aditya,Corporate,East
O0618,2023-08-24,8,2023,C187,P094,R2,1492.45,387.8,Monitor,Technology,Displays,Rohan,Consumer,South
O0619,2023-03-28,3,2023,C111,P061,R3,4954.67,901.85,Tablet,Technology,Tablets,Meera,Home Office,East
O0620,2024-12-10,12,2024,C093,P020,R4,1577.32,403.17,Keyboard,Accessories,Input Devices,Vivaan,Consumer,West
O0621,2023-04-10,4,2023,C066,P043,R3,3909.5,958.55,Tablet,Technology,Tablets,Meera,Home Office,East
O0622,2023-04-25,4,2023,C154,P085,R2,2147.31,214.61,Phone,Technology,Mobiles,Rohan,Corporate,South
O0623,2024-03-28,3,2024,C066,P090,R2,386.26,25.0,Keyboard,Accessories,Input Devices,Isha,Home Office,South
O0624,2023-08-04,8,2023,C042,P095,R3,3975.42,978.81,Monitor,Technology,Displays,Aarav,Corporate,East
O0625,2024-02-24,2,2024,C112,P087,R1,901.37,244.28,Phone,Technology,Mobiles,Aditya,Consumer,North
O0626,2024-12-19,12,2024,C104,P092,R4,3288.25,944.79,Laptop,Technology,Computers,Vivaan,Corporate,West
O0627,2023-09-05,9,2023,C085,P042,R2,490.73,93.15,Headphones,Accessories,Audio,Aditya,Consumer,South
O0628,2024-10-13,10,2024,C040,P078,R2,470.41,89.99,Keyboard,Accessories,Input Devices,Rohan,Consumer,South
O0629,2023-10-05,10,2023,C093,P042,R2,2129.37,573.89,Tablet,Technology,Tablets,Rohan,Home Office,South
O0630,2023-06-08,6,2023,C050,P003,R1,3167.25,454.26,Headphones,Accessories,Audio,Vivaan,Home Office,North
O0631,2024-01-14,1,2024,C040,P070,R1,1950.23,227.0,Headphones,Accessories,Audio,Ananya,Home Office,North
O0632,2024-04-16,4,2024,C143,P080,R3,1823.01,221.42,Phone,Technology,Mobiles,Vivaan,Consumer,East
O0633,2024-04-23,4,2024,C121,P009,R4,1335.09,210.91,Monitor,Technology,Displays,Aditya,Consumer,West
O0634,2023-05-21,5,2023,C090,P066,R4,1825.86,478.82,Laptop,Technology,Computers,Aarav,Home Office,West
O0635,2024-01-11,1,2024,C028,P050,R4,2761.9,321.92,Tablet,Technology,Tablets,Ananya,Consumer,West
O0636,2023-04-21,4,2023,C166,P083,R1,234.36,21.21,Keyboard,Accessories,Input Devices,Vivaan,Home Office,North
O0637,2023-04-26,4,2023,C091,P059,R4,1933.85,528.32,Tablet,Technology,Tablets,Vivaan,Home Office,West
O0638,2024-08-18,8,2024,C098,P068,R1,195.8,15.7,Tablet,Technology,Tablets,Aditya,Home Office,North
O0639,2023-04-01,4,2023,C103,P018,R3,2824.1,407.6,Headphones,Accessories,Audio,Aarav,Consumer,East
O0640,2023-09-07,9,2023,C056,P066,R4,3694.16,632.63,Monitor,Technology,Displays,Aditya,Consumer,West
O0641,2023-02-01,2,2023,C197,P004,R3,3034.37,519.04,Laptop,Technology,Computers,Aditya,Consumer,East
O0642,2024-09-23,9,2024,C184,P093,R4,1847.02,105.85,Laptop,Technology,Computers,Meera,Corporate,West
O0643,2023-04-03,4,2023,C058,P087,R1,2956.34,288.39,Keyboard,Accessories,Input Devices,Vivaan,Home Office,North
O0644,2024-01-28,1,2024,C179,P083,R2,4702.02,982.8,Headphones,Accessories,Audio,Isha,Consumer,South
O0645,2024-12-12,12,2024,C183,P013,R3,3968.07,345.41,Monitor,Technology,Displays,Aditya,Consumer,East
O0646,2024-09-03,9,2024,C004,P042,R1,4465.72,960.39,Laptop,Technology,Computers,Rohan,Consumer,North
O0647,2023-10-21,10,2023,C153,P071,R2,2520.85,420.06,Laptop,Technology,Computers,Meera,Consumer,South
O0648,2023-09-24,9,2023,C052,P033,R3,1310.1,262.01,Keyboard,Accessories,Input Devices,Diya,Home Office,East
O0649,2024-08-28,8,2024,C141,P083,R2,3531.23,829.04,Monitor,Technology,Displays,Rohan,Corporate,South
O0650,2023-01-10,1,2023,C128,P012,R3,2147.79,474.59,Keyboard,Accessories,Input Devices,Ananya,Corporate,East
O0651,2023-10-21,10,2023,C198,P013,R2,322.13,81.08,Tablet,Technology,Tablets,Diya,Home Office,South
O0652,2023-02-14,2,2023,C180,P002,R4,840.44,218.35,Headphones,Accessories,Audio,Ananya,Corporate,West
O0653,2024-02-15,2,2024,C180,P045,R1,452.35,131.48,Headphones,Accessories,Audio,Ananya,Corporate,North
O0654,2023-10-21,10,2023,C196,P046,R4,2025.04,592.52,Monitor,Technology,Displays,Meera,Corporate,West
O0655,2024-09-09,9,2024,C099,P055,R3,1093.91,110.07,Laptop,Technology,Computers,Aditya,Consumer,East
O0656,2024-12-18,12,2024,C153,P079,R2,3364.54,694.82,Laptop,Technology,Computers,Rohan,Home Office,South
O0657,2023-12-29,12,2023,C163,P067,R4,3703.95,422.18,Monitor,Technology,Displays,Vivaan,Corporate,West
O0658,2023-08-12,8,2023,C001,P025,R2,2317.51,401.06,Laptop,Technology,Computers,Vivaan,Consumer,South
O0659,2024-12-13,12,2024,C119,P071,R4,558.83,131.06,Headphones,Accessories,Audio,Meera,Home Office,West
O0660,2024-11-28,11,2024,C004,P048,R4,862.44,182.17,Headphones,Accessories,Audio,Vivaan,Consumer,West
O0661,2024-10-10,10,2024,C059,P036,R3,512.93,90.74,Keyboard,Accessories,Input Devices,Rohan,Consumer,East
O0662,2024-10-10,10,2024,C011,P011,R3,3531.75,840.1,Monitor,Technology,Displays,Vivaan,Consumer,East
O0663,2024-12-25,12,2024,C081,P029,R3,1024.77,70.04,Keyboard,Accessories,Input Devices,Diya,Consumer,East
O0664,2024-04-20,4,2024,C139,P054,R4,117.51,7.7,Laptop,Technology,Computers,Meera,Corporate,West
O0665,2023-04-06,4,2023,C014,P032,R1,2443.02,363.07,Tablet,Technology,Tablets,Ananya,Consumer,North
O0666,2024-08-04,8,2024,C069,P010,R4,1464.84,331.44,Headphones,Accessories,Audio,Vivaan,Home Office,West
O0667,2024-02-17,2,2024,C082,P033,R2,1287.58,255.07,Keyboard,Accessories,Input Devices,Meera,Home Office,South
O0668,2023-12-14,12,2023,C130,P092,R1,3548.2,883.72,Monitor,Technology,Displays,Diya,Home Office,North
O0669,2023-03-13,3,2023,C153,P004,R2,4929.77,293.64,Monitor,Technology,Displays,Diya,Corporate,South
O0670,2024-05-12,5,2024,C049,P069,R2,646.43,135.88,Monitor,Technology,Displays,Rohan,Corporate,South
O0671,2024-05-12,5,2024,C063,P064,R1,656.86,163.63,Monitor,Technology,Displays,Aditya,Corporate,North
O0672,2023-09-17,9,2023,C053,P082,R3,627.78,185.87,Monitor,Technology,Displays,Aditya,Home Office,East
O0673,2023-01-05,1,2023,C097,P047,R3,1008.38,234.65,Headphones,Accessories,Audio,Ananya,Consumer,East
O0674,2023-09-26,9,2023,C156,P046,R2,4171.78,910.98,Phone,Technology,Mobiles,Vivaan,Home Office,South
O0675,2023-08-14,8,2023,C140,P055,R4,4115.11,610.15,Keyboard,Accessories,Input Devices,Ananya,Consumer,West
O0676,2023-06-28,6,2023,C104,P056,R1,481.46,36.48,Laptop,Technology,Computers,Rohan,Home Office,North
O0677,2023-03-25,3,2023,C160,P001,R3,2393.46,672.46,Monitor,Technology,Displays,Aditya,Corporate,East
O0678,2024-10-23,10,2024,C072,P006,R2,516.89,129.83,Monitor,Technology,Displays,Rohan,Consumer,South
O0679,2023-01-14,1,2023,C037,P032,R3,4921.32,1115.96,Laptop,Technology,Computers,Diya,Consumer,East
O0680,2023-08-04,8,2023,C126,P067,R2,1127.31,300.11,Laptop,Technology,Computers,Rohan,Consumer,South
O0681,2023-10-21,10,2023,C017,P088,R2,4135.99,583.41,Monitor,Technology,Displays,Ananya,Corporate,South
O0682,2023-09-15,9,2023,C160,P047,R4,578.73,63.86,Monitor,Technology,Displays,Ananya,Corporate,West
O0683,2024-01-02,1,2024,C200,P004,R4,1128.73,189.9,Tablet,Technology,Tablets,Ananya,Home Office,West
O0684,2023-06-15,6,2023,C111,P092,R1,378.73,113.55,Laptop,Technology,Computers,Meera,Corporate,North
O0685,2023-03-05,3,2023,C088,P002,R4,2696.07,760.43,Monitor,Technology,Displays,Rohan,Corporate,West
O0686,2024-08-26,8,2024,C097,P026,R3,1292.02,146.17,Keyboard,Accessories,Input Devices,Rohan,Corporate,East
O0687,2023-04-12,4,2023,C052,P085,R2,2136.96,287.85,Headphones,Accessories,Audio,Diya,Home Office,South
O0688,2023-10-31,10,2023,C014,P098,R2,3439.7,172.22,Tablet,Technology,Tablets,Vivaan,Consumer,South
O0689,2023-12-17,12,2023,C048,P086,R2,526.63,54.63,Keyboard,Accessories,Input Devices,Vivaan,Home Office,South
O0690,2024-08-29,8,2024,C034,P053,R4,499.82,144.86,Keyboard,Accessories,Input Devices,Vivaan,Corporate,West
O0691,2024-07-14,7,2024,C146,P087,R3,2201.88,432.81,Keyboard,Accessories,Input Devices,Meera,Home Office,East
O0692,2023-11-29,11,2023,C021,P072,R4,679.3,108.56,Phone,Technology,Mobiles,Meera,Corporate,West
O0693,2023-12-17,12,2023,C176,P089,R1,4460.57,428.64,Monitor,Technology,Displays,Aarav,Consumer,North
O0694,2024-02-03,2,2024,C120,P033,R4,390.4,38.22,Headphones,Accessories,Audio,Diya,Consumer,West
O0695,2024-01-11,1,2024,C085,P090,R4,557.7,74.25,Phone,Technology,Mobiles,Aditya,Home Office,West
O0696,2024-11-02,11,2024,C033,P067,R3,1188.24,109.62,Phone,Technology,Mobiles,Vivaan,Consumer,East
O0697,2023-01-04,1,2023,C020,P032,R4,2333.8,382.17,Tablet,Technology,Tablets,Meera,Consumer,West
